Scenario,Emotion,Factor,PANAS_Response
"The feeling of disapproval hangs heavy in the air, an unspoken judgment that chips away at your sense of self-worth and belonging.",Fear,Social Fears,"[INST] Imagine you are in the following situation:

The feeling of disapproval hangs heavy in the air, an unspoken judgment that chips away at your sense of self-worth and belonging.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 1 (Not at all)
2. Distressed: 5 (Extremely)
3. Excited: 1 (Not at all)
4. Upset: 5 (Extremely)
5. Strong: 5 (Extremely)
6. Guilty: 5 (Extremely)
7. Scared: 5 (Extremely)
8. Hostile: 5 (Extremely)
9. Enthusiastic: 1 (Not at all)
10. Proud: 1 (Not at all)
11. Irritable: 5 (Extremely)
12. Alert: 3 (Somewhat)
13. Ashamed: 5 (Extremely)
14"
"You speak, but your words are met with indifference as those around you ignore your presence, leaving you feeling invisible and insignificant.",Fear,Social Fears,"[INST] Imagine you are in the following situation:

You speak, but your words are met with indifference as those around you ignore your presence, leaving you feeling invisible and insignificant.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 1 (Very slightly or not at all) - I feel like my words are falling on deaf ears, and I'm not getting the attention or recognition I desire.
2. Distressed: 5 (Extremely) - Being ignored and feeling insignificant is causing me a lot of distress and discomfort.
3. Excited: 1 (Very slightly or not at all) - I'm not feeling excited or enthusiastic about the situation, quite the opposite.
4. Upset: 5 (Extremely) - I'm feeling upset and hurt by the lack of attention and recognition I'm receiving.
5. Strong: 1 (Very slightly or not at all) - I don't feel strong or confident in this situation,"
"Eyes narrow and laughter ensues as you stumble, you become the center of attention, exposing your vulnerability and feeling foolish.",Fear,Social Fears,"[INST] Imagine you are in the following situation:

Eyes narrow and laughter ensues as you stumble, you become the center of attention, exposing your vulnerability and feeling foolish.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you provided, I would rate my feelings as follows:

1. Interested: 5 (Extremely) - I am very interested in the attention I am receiving and the situation I am in.
2. Distressed: 2 (Slightly) - While I am enjoying the attention, I am also feeling a bit uncomfortable and self-conscious.
3. Excited: 4 (Moderately) - I am excited by the attention and the situation, but I am also feeling a bit nervous and unsure of how to handle it.
4. Upset: 1 (Very slightly) - I am not feeling upset or unhappy, just a bit overwhelmed by the attention.
5. Strong: 3 (Moderately) - I am feeling a strong sense of emotions, but I am not feeling overwhelmed or"
"After jumping out of the car, you start to have a severe panic attack, you become clammy, you are in a knot, and you feel tense all over.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

After jumping out of the car, you start to have a severe panic attack, you become clammy, you are in a knot, and you feel tense all over.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 1 (Not at all)
2. Distressed: 5 (Extremely)
3. Excited: 1 (Not at all)
4. Upset: 5 (Extremely)
5. Strong: 5 (Extremely)
6. Guilty: 5 (Extremely)
7. Scared: 5 (Extremely)
8. Hostile: 5 (Extremely)
9. Enthusiastic: 1 (Not at all)
10. Proud: 1 (Not at all)
11. Irritable: 5 (Extremely)
12. Alert: 5 (Extremely)
13. Ashamed: 5 (Extremely)
1"
"Your heart races and blood rushes to your head as you pull into the parking space; you approach the store with cautious steps, legs trembling, and you feel you must escape.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

Your heart races and blood rushes to your head as you pull into the parking space; you approach the store with cautious steps, legs trembling, and you feel you must escape.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 3 - I am somewhat interested in the situation, but my anxiety is making it difficult for me to fully focus.
2. Distressed: 5 - I am feeling very distressed and overwhelmed by the situation, my heart is racing and I feel like I need to escape.
3. Excited: 1 - I am not feeling excited at all, my anxiety is dominating my emotions.
4. Upset: 5 - I am feeling very upset and uncomfortable, my emotions are in turmoil.
5. Strong: 4 - My emotions are strong and intense, but I am struggling to manage them.
6. Guilty: 2 - I don't feel particularly guilty, my anxiety is the primary emotion I"
"Your heart pounds, you feel nauseous, and you are shaking as you drive yourself to the doctor; you are worried that you are going to die as you are unsure if you are sick or experiencing a panic attack.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

Your heart pounds, you feel nauseous, and you are shaking as you drive yourself to the doctor; you are worried that you are going to die as you are unsure if you are sick or experiencing a panic attack.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 1 (Not at all)
2. Distressed: 5 (Extremely)
3. Excited: 1 (Not at all)
4. Upset: 5 (Extremely)
5. Strong: 5 (Extremely)
6. Guilty: 5 (Extremely)
7. Scared: 5 (Extremely)
8. Hostile: 5 (Extremely)
9. Enthusiastic: 1 (Not at all)
10. Proud: 1 (Not at all)
11. Irritable: 5 (Extremely)
12. Alert: 5 (Extremely)
13. Ashamed: 5 (Extremely)
1"
"At the baseball park, you are walking and suddenly you feel an intense rush of fear; your heart is pounding, your breath is labored, and your stomach is in a knot.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

At the baseball park, you are walking and suddenly you feel an intense rush of fear; your heart is pounding, your breath is labored, and your stomach is in a knot.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described using the PANAS questionnaire:

1. Interested: 2 (I'm not particularly interested in the situation, but I'm not completely disconnected from it either)
2. Distressed: 5 (I'm feeling a significant amount of distress and discomfort)
3. Excited: 1 (I'm not feeling excited at all)
4. Upset: 5 (I'm feeling very upset and uncomfortable)
5. Strong: 4 (I'm feeling a moderate level of strength and resilience)
6. Guilty: 2 (I'm not feeling particularly guilty)
7. Scared: 5 (I'm feeling very scared and anxious)
8. Hostile: 1 (I'm not feeling hostile"
"The silence envelops you as you find yourself alone, the absence of company magnifying your sense of isolation and vulnerability.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

The silence envelops you as you find yourself alone, the absence of company magnifying your sense of isolation and vulnerability.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, here are my ratings for the PANAS questionnaire:

1. Interested: 3 (I feel a sense of curiosity and interest in my surroundings, but it's not overwhelmingly strong)
2. Distressed: 5 (The feeling of isolation and vulnerability is quite distressing and uncomfortable)
3. Excited: 1 (I don't feel particularly excited or enthusiastic in this situation)
4. Upset: 5 (The absence of company and the feeling of isolation is quite upsetting)
5. Strong: 4 (I feel a strong sense of unease and discomfort, but it's not overwhelming)
6. Guilty: 2 (I don't feel particularly guilty in this situation)
7. Scared: 5 (The"
"The unfamiliar surroundings of a strange place leave you feeling disoriented and on edge, as if you're navigating a labyrinth of uncertainty.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

The unfamiliar surroundings of a strange place leave you feeling disoriented and on edge, as if you're navigating a labyrinth of uncertainty.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Based on the situation you've described, I would rate my feelings as follows:

1. Interested: 3 - I am mildly curious about my surroundings, but I feel uncertain and wary, which is preventing me from fully engaging with my environment.
2. Distressed: 5 - The unfamiliar surroundings are causing me a significant amount of distress, leaving me feeling anxious and on edge.
3. Excited: 1 - I don't feel excited or enthusiastic about my current situation, as the uncertainty and disorientation are overwhelming.
4. Upset: 5 - I am feeling upset and uncomfortable, as the strange surroundings are affecting my emotional state.
5. Strong: 2 - I don't feel particularly strong or resilient in this situation, as the uncertainty and disorientation are taking"
"Adrenaline surges through your veins as you navigate the bustling streets, the constant flow of vehicles creating a daunting obstacle course.",Fear,Agoraphobia Fears,"[INST] Imagine you are in the following situation:

Adrenaline surges through your veins as you navigate the bustling streets, the constant flow of vehicles creating a daunting obstacle course.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the given situation using the PANAS questionnaire:

1. Interested: 4 (I am quite interested in navigating the busy streets and avoiding obstacles)
2. Distressed: 1 (I am not feeling distressed at all in this situation)
3. Excited: 5 (Adrenaline is surging through my veins, which is making me feel extremely excited)
4. Upset: 1 (I am not feeling upset in this situation)
5. Strong: 5 (I feel a strong sense of alertness and focus as I navigate the busy streets)
6. Guilty: 1 (I don't feel guilty in this situation)
7. Scared: 1 (I am not feeling scared)
8. Hostile: 1 (I am not feeling hostile towards"
