Step,Scenario,Scores,Target Emotion,Reward
135,"You stand in the dimly lit room, surrounded by crumpled papers and discarded dreams. The weight of missed opportunities and shattered ambitions presses upon your chest, suffocating the flickering flame of hope within. A haunting silence lingers, echoing the whispers of doubt that seep into your weary soul, leaving you trapped in a suffocating cocoon of unfulfilled potential.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
136,"As you scroll through social media, you see your peers celebrating their achievements, showcasing their success in the very area where you fell short. Doubts creep in, whispering that you're not good enough, fueling the sinking feeling in your chest. Each passing day, the weight of your unmet goal grows heavier, casting a shadow on your dreams and leaving you questioning your worth.","[2, 2, 2, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
137,"As you stood by their bedside, tears streaming down your face, you held their hand tightly, feeling the warmth slowly fade away. The room grew silent, the air heavy with grief as their eyes closed for the last time, leaving behind an unbearable emptiness in your heart. Memories of laughter and love flooded your mind, reminding you of the profound loss that now engulfed your world.","[2, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
138,"As you stand in the dimly lit room, a heavy silence settles over you. The air feels suffocating, filled with remnants of memories that once brought joy. The photograph on the table captures the vibrant smile of your beloved grandmother, now forever frozen in time, reminding you of the void that her absence has created in your life.","[1, 5, 5, 3, 3, 1, 2, 2, 3, 0, 0, 0, 0, 0, 0]",Depression,0.0
139,"As you stand by the hospital bed, holding the frail hand of your beloved grandmother, memories of her warm smile and loving advice flood your mind. You watch as her heartbeat monitor slows to a steady tone, and her presence slips away, leaving a void that seems impossible to fill. The weight of loss settles upon your chest, as you realize you'll never get to hear her laughter or feel her comforting embrace again.","[1, 2, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
140,"As you walk into your grandfather's room, the once familiar scent of his cologne now lingers in the air, mingling with the overwhelming silence. The empty chair by the fireplace serves as a painful reminder of the lively conversations and heartfelt laughter that once filled the room, leaving you feeling a profound sense of loss and longing for the warmth of his presence.","[4, 3, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
141,"As you stand in the empty hallway of your childhood home, the silence engulfs you, a haunting reminder of the voices that once filled the space. The photographs on the walls capture memories frozen in time, now serving as bittersweet reminders of the love and laughter that once filled your heart. The untouched dinner table reminds you of the nightly rituals and conversations that will never be shared again, leaving you feeling adrift in a sea of grief and longing.","[3, 1, 2, 4, 3, 1, 2, 4, 3, 2, 0, 0, 0, 0, 0]",Depression,0.0
142,"As the sun sets on the beach, a gentle breeze caresses your skin, but it no longer carries the familiar scent of their hair. The vacant space beside you on the blanket reminds you of the void in your heart, where their laughter used to reside. With each crashing wave, you watch your memories fade into the vast expanse of the ocean, leaving you adrift in the wake of your love.","[1, 1, 4, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
143,"As you wake up each morning, the empty side of the bed serves as a painful reminder of the love you once shared. The vibrant colors of the world have dulled to shades of gray, mirroring the void in your heart. Each passing day, your longing for their touch becomes a heavy burden, weighing down your every step.","[3, 5, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
144,"As you walk through the park, the scent of blooming flowers reminds you of the times you spent together, the laughter and warmth now gone. Each passing couple holding hands intensifies the emptiness in your heart, and the once vibrant world turns grey, mirroring the colors of your shattered emotions. You try to hold back tears, but the ache in your chest keeps growing, leaving you feeling adrift in an ocean of loneliness.","[2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
145,"As you walk down the street, the once-familiar melodies that filled your ears now blend into a cacophony of melancholic tunes. The colorful blooms lining the path, once symbols of hope, now wither before your eyes, mirroring the fading warmth in your heart. Every shared memory, every whispered promise, now etched in your mind as painful reminders of a love that slipped away.","[4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
146,"As you scroll through your social media feed, you stumble upon a picture of them the person who once held your heart embraced tightly by someone new. The familiar warmth that once enveloped your soul now feels like a distant memory, leaving you with an unshakable emptiness that settles deep within your chest, whispering doubts of worthiness and love.","[1, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
147,"You wake up to a constant stream of urgent messages and deadlines, feeling the weight of mounting responsibilities on your shoulders. Your mind races with worries and pressures, unable to find a moment of respite as the demands of work and personal life collide. Each night, you lie awake, tense and exhausted, dreading the next day's challenges that seem to never end.","[1, 4, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
148,"As you wake up each morning, the weight of yesterday's unfinished tasks and the never-ending to-do list loom over you like a dark cloud. Every step feels heavier than the last, and the constant pressure to meet expectations becomes suffocating. Your once-vibrant passions dim as exhaustion seeps into your bones, leaving you numb and disconnected from the world around you.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
149,"You wake up to the sound of your alarm, feeling exhausted and dreading another day of juggling overwhelming work demands and mounting personal responsibilities. As you drag yourself through the day, the weight of constant pressure bears down on your shoulders, eroding your energy, enthusiasm, and sense of fulfillment, leaving you feeling trapped in an unending cycle of stress and despair.","[5, 2, 4, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
150,"As you wake up each morning, the weight of the world settles on your shoulders like a heavy fog. The constant pressure to meet unattainable expectations and the relentless demands of life leave you feeling trapped in an endless loop of exhaustion and hopelessness. With each passing day, it becomes harder to summon the energy to even face the world outside your window, as the joy and excitement you once felt slowly fade into the distance.","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
151,"As the days blend into a monotonous routine, you find yourself juggling never-ending responsibilities and mounting pressure. Sleepless nights become the norm as your mind races with worries, feeling trapped in a perpetual cycle with no respite in sight, slowly draining the colors from your once vibrant world.","[3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
152,"As the days pass, you find yourself surrounded by an eerie silence. The once-bustling social gatherings have become distant echoes, and your phone remains untouched, void of any notifications. The longing for human connection grows stronger, and you yearn for the sound of laughter and the comfort of shared moments, yet the solitude persists, enveloping you in its isolating embrace.","[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
153,"As you wake up each morning, the silence echoes through your empty apartment. The once vibrant messages on your phone have dwindled to a single notification, a reminder of the event you declined. With every passing day, the weight of loneliness settles deeper within you, as you yearn for human connection that seems to slip further away.","[1, 1, 2, 2, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
154,"As you sit alone in your dimly lit room, your phone remains silent, devoid of any notifications. The laughter and chatter of friends echoes from distant places, their warmth a cruel reminder of the void that surrounds you. Hours turn into days, and the weight of loneliness settles upon your shoulders, suffocating your spirit and casting shadows over your once vibrant heart.","[1, 5, 5, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
155,"You wake up to another quiet morning, scrolling through your phone to find no new messages or notifications. As you walk past the empty lunch table at work, your colleagues engaged in animated conversations, you can't help but feel like an outsider, the invisible presence no one acknowledges. The weight of loneliness settles upon you, suffocating any glimmer of connection you yearn for.","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
156,"As you sit alone in your apartment, the sounds of laughter and conversation from the neighbors' gathering outside drift through the walls, a stark reminder of the invisible barrier that separates you from the warmth and connection you once had. The silence in your own space is deafening, amplifying the ache in your heart and the heaviness of your solitude, leaving you feeling trapped in a world where everyone else has moved on.","[3, 1, 2, 5, 1, 2, 4, 3, 1, 4, 3, 2, 0, 0, 0]",Depression,0.0
157,"As you step outside, a bitter cold bites at your exposed skin, causing you to huddle deeper into your coat. The world around you is covered in a blanket of snow, its pristine beauty contrasting with the emptiness you feel inside. The absence of vibrant colors and the prolonged darkness leave you longing for the warmth and energy of sunlit days, evoking a sense of desolation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
158,"As you gaze out of your frost-covered window, the once vibrant streets now appear deserted, wrapped in a melancholic silence. The grey skies loom overhead, casting a shadow on your spirit, matching the barren trees that seem to reflect your inner emptiness. The bitter cold seeps through every crack, reminding you of the warmth and life that once existed, now lost in the icy grip of winter.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
159,"As you gaze out the frost-covered windowpane, the world appears shrouded in a monochromatic stillness. The biting cold seeps through the cracks, isolating you from the vibrant life outside. The distant laughter of children building snowmen serves as a stark reminder of the joy that feels forever out of reach","[2, 1, 2, 4, 4, 2, 3, 4, 3, 0, 0, 0, 0, 0, 0]",Depression,0.0
160,"As you walk through the quiet streets in winter, a blanket of snow covers everything, muffling the usual lively sounds. The bare trees stand like solemn witnesses to the cold and desolate landscape, reflecting the emptiness you feel within. The fading daylight casts long shadows, adding to the sense of isolation and melancholy that grips your heart.","[3, 1, 4, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
161,"As you step out into the bitter cold, the sharp winter wind bites at your exposed skin, seeping through every layer of clothing. The once vibrant landscape is now a barren wasteland, covered in a thick blanket of snow, devoid of life and color. The gloomy gray skies overhead match the heaviness in your heart, as you navigate the desolate streets, feeling isolated and longing for the warmth and brightness of spring.","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
162,"A friend lets you down on a date, and calls you the following day to let you know that he/she didn't feel like meeting with you and went out with other people instead.","[1, 5, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
163,"You arrange with a good friend to go out together, and he/she will contact you to meet each other. You don't hear from him/her.","[5, 2, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
164,Your clock failed to wake you up in the morning and you miss the final class of a course.,"[2, 1, 5, 5, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
165,You miss a popular party because you fall asleep at home.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
166,"You're out for a drink after a hard day's work, and you have to wait 30 minutes before you are served.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
167,Your roommates went to the movies without informing you.,"[4, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
168,Your friend is in a coma after an accident.,"[2, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
169,A floppy disk holding an important school assignment is destroyed by your computer.,"[3, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
170,A swimming appointment is cancelled because one of your friends falls ill.,"[2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
171,"Upon leaving class, you notice that a police officer is removing your bike because it was illegally parked.","[2, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
172,"You are hit by a car on your way to an important appointment, causing you to miss the appointment.","[1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
173,"You are hit on your bike by another biker. He/she apologises, and proposes to pay back the damage to your bike.","[4, 2, 2, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
174,A floppy disk holding an important school assignment is destroyed by your computer.,"[1, 5, 3, 5, 1, 1, 3, 4, 2, 1, 0, 0, 0, 0, 0]",Frustration,0.0
175,A fellow student fails to return your notes when you need them for studying.,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
176,You bump into someone on the street.,"[1, 4, 1, 3, 5, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
177,"The waiter in a restaurant informs you that it may take a while before you can eat because it is a busy evening. Finally, you are served after 50 minutes of waiting.","[3, 3, 1, 5, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
178,"On holiday with friends, you arrange that each, in turn, has to carry the heavy tent gear. One day, the tent gear is missing.","[1, 4, 1, 1, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
179,"You have arranged for a hotel room with sea-view. Upon arrival, you are given a room without a sea-view.","[4, 2, 4, 3, 4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
180,"A friend returns your CD player, claiming that everything is OK, but it turns out to be broken afterwards.","[2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
181,A fellow student fails to return your notes when you need them for studying.,"[5, 3, 5, 5, 3, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0]",Frustration,0.0
182,You are in love with someone but he/she is more interested in someone else.,"[1, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
183,"You arrange with your roommates that each in turn has to put out the garbage. When it someone else's turn, you noticed that he/she didn't clean up.","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
184,You hear that a friend is spreading gossip about you.,"[4, 5, 4, 3, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
185,You are fired from your holiday job.,"[5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
186,"You have a group assignment with some fellow students. They don't work hard, and you all get a bad grade.","[4, 4, 5, 2, 1, 2, 5, 2, 1, 1, 0, 0, 0, 0, 0]",Frustration,0.0
187,Your spouse/partner provided/received emotional support to his/her colleague of an opposite sex.,"[2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
188,Your spouse/partner engaged in conversational messages/emails with his/her colleague of an opposite sex.,"[1, 1, 2, 2, 4, 3, 3, 4, 4, 4, 0, 0, 0, 0, 0]",Jealousy,0.41702882811414954
189,Your spouse/partner complimented appearance of his/her colleague of an opposite sex.,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
