Scenario,Emotion,Factor,PANAS_Response
You pass a speed camera.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

You pass a speed camera.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described:

1. Interested: 4 (I am mildly interested in the fact that I passed a speed camera and wonder if I was speeding.)
2. Distressed: 1 (I am not feeling distressed at all.)
3. Excited: 2 (I am slightly excited at the possibility of getting a ticket, but not extremely so.)
4. Upset: 3 (I am mildly upset at the thought of getting a ticket, but not extremely so.)
5. Strong: 4 (I am moderately strong in my feelings about passing the speed camera.)
6. Guilty: 3 (I feel guilty about the possibility of speeding, but not extremely so.)
7. Scared: 2 (I am mildly scared about the possibility of getting a ticket, but"
A police car is driving in traffic close to you.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

A police car is driving in traffic close to you.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described:

1. Interested: 4 (I'm mildly interested in the police car and its presence in the traffic nearby)
2. Distressed: 1 (I'm not feeling distressed at all)
3. Excited: 2 (I'm slightly excited by the presence of the police car, but not overly so)
4. Upset: 3 (I'm mildly upset that the police car is nearby, but not extremely so)
5. Strong: 4 (I'm feeling a moderate level of strong emotions, but not to the point of being extremely strong)
6. Guilty: 2 (I don't feel guilty about the police car being nearby)
7. Scared: 1 (I'm not scared at all)"
A police officer pulls you over.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

A police officer pulls you over.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation of being pulled over by a police officer using the PANAS questionnaire:

1. Interested: 3 - I am mildly interested in the situation and curious about what the officer will say and do next.
2. Distressed: 2 - I am not feeling particularly distressed or anxious about the situation.
3. Excited: 1 - I am not feeling excited or thrilled about being pulled over by a police officer.
4. Upset: 3 - I am mildly upset or annoyed about the inconvenience of being stopped, but I am not feeling overly upset or angry.
5. Strong: 4 - I am feeling a moderate level of emotional arousal, but I am not feeling extremely strong or intense emotions.
6. Guilty: 2 - I"
Someone is driving too fast for the road conditions.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

Someone is driving too fast for the road conditions.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described using the PANAS questionnaire:

1. Interested: 3 - I'm mildly interested in the situation, but I'm not overly invested in it.
2. Distressed: 5 - I'm feeling quite distressed about the fact that someone is driving too fast for the road conditions. It's concerning and potentially dangerous.
3. Excited: 1 - I'm not feeling excited about the situation at all.
4. Upset: 5 - I'm feeling quite upset about the situation, as it's causing me to feel anxious and uneasy.
5. Strong: 4 - I'm feeling a moderate level of strong emotions, as I'm concerned about the potential consequences of the driver's actions.
6. Guilty: 2"
Someone is weaving in and out of traffic.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

Someone is weaving in and out of traffic.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here are my ratings for the PANAS questionnaire in the situation you described:

1. Interested: 3 (I am mildly interested in the situation, but not overly so)
2. Distressed: 4 (I am somewhat distressed by the person weaving in and out of traffic)
3. Excited: 1 (I am not excited by this situation at all)
4. Upset: 4 (I am somewhat upset by the person's dangerous driving)
5. Strong: 4 (I am moderately strong in my feelings about the situation)
6. Guilty: 2 (I do not feel guilty about the situation)
7. Scared: 4 (I am somewhat scared for my safety and the safety of others on the road)
8. Hostile: 3 (I am mildly hostile towards the driver"
Someone runs a red light or stop sign.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

Someone runs a red light or stop sign.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here are my responses to the PANAS questionnaire in the situation you described:

1. Interested: 3 (I'm mildly interested in the situation, but not overly so)
2. Distressed: 4 (I'm moderately distressed by the fact that someone ran a red light or stop sign, as it could have caused an accident or injury)
3. Excited: 1 (I'm not excited by the situation at all)
4. Upset: 4 (I'm moderately upset by the situation, as it's dangerous and could have serious consequences)
5. Strong: 4 (I'm moderately strong in my feelings about the situation, as I feel it's important to address it)
6. Guilty: 2 (I don't feel guilty about the situation, as I didn't do anything"
Someone is driving well above the speed limit.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

Someone is driving well above the speed limit.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described:

1. Interested: 3 - I'm mildly interested in the situation, but not to the point of being overly concerned.
2. Distressed: 4 - I'm somewhat distressed by the fact that someone is driving above the speed limit, as it could be dangerous for themselves and others on the road.
3. Excited: 1 - I'm not excited about the situation at all.
4. Upset: 4 - I'm mildly upset that someone is driving recklessly, but I'm not overly concerned.
5. Strong: 2 - I'm not feeling particularly strong or intense emotions about the situation.
6. Guilty: 1 - I don't feel guilty about the situation at all.
7. Scared:"
You are driving through a residential area when someone backs their car out of the driveway and nearly hits you.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

You are driving through a residential area when someone backs their car out of the driveway and nearly hits you.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described using the PANAS questionnaire:

1. Interested: 3 - I'm mildly interested in the situation, but I'm not particularly invested in it.
2. Distressed: 5 - I'm feeling quite distressed about the situation, as nearly being hit by a car can be quite frightening.
3. Excited: 1 - I'm not feeling excited about the situation at all.
4. Upset: 5 - I'm feeling quite upset about the situation, as it could have been much worse.
5. Strong: 4 - I'm feeling a moderate level of strong emotions, as I'm still trying to process what just happened.
6. Guilty: 2 - I don't feel particularly guilty about the situation, as I didn"
You are stuck behind a slow driver on an otherwise open road.,Anger,Driving Situations,"[INST] Imagine you are in the following situation:

You are stuck behind a slow driver on an otherwise open road.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here's how I would rate my feelings in the situation you described using the PANAS questionnaire:

1. Interested: 3 - I'm mildly interested in the situation, but not particularly invested or engaged.
2. Distressed: 4 - I'm feeling a bit frustrated and annoyed by the slow driver, but not overwhelmingly so.
3. Excited: 1 - I'm not feeling excited or enthusiastic about the situation at all.
4. Upset: 4 - I'm feeling a bit irritated and annoyed by the slow driver, but not overwhelmingly so.
5. Strong: 3 - I'm feeling a moderate level of frustration and annoyance, but it's not overwhelming me.
6. Guilty: 1 - I don'"
You do not have control over your exam score.,Anxiety,External Factors,"[INST] Imagine you are in the following situation:

You do not have control over your exam score.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here are my responses to the PANAS questionnaire in the situation you described:

1. Interested: 3 (I am somewhat interested in the outcome of my exam, but I do not have control over it)
2. Distressed: 4 (I am moderately distressed about not having control over my exam score)
3. Excited: 2 (I am not very excited about the outcome of my exam, as I do not have control over it)
4. Upset: 4 (I am moderately upset about not having control over my exam score)
5. Strong: 3 (I am somewhat strong in my feelings about not having control over my exam score)
6. Guilty: 2 (I do not feel guilty about not having control over my exam score)
7. Scared: 3 (I am somewhat scared about the possibility of not doing"
You cannot change the outcome of your job interview.,Anxiety,External Factors,"[INST] Imagine you are in the following situation:

You cannot change the outcome of your job interview.

Now, please respond to the PANAS questionnaire. Rate how you feel right now, using a number from 1 to 5:
1 = Very slightly or not at all
5 = Extremely

1. Interested
2. Distressed
3. Excited
4. Upset
5. Strong
6. Guilty
7. Scared
8. Hostile
9. Enthusiastic
10. Proud
11. Irritable
12. Alert
13. Ashamed
14. Inspired
15. Nervous
16. Determined
17. Attentive
18. Jittery
19. Active
20. Afraid [/INST]  Sure, here are my responses to the PANAS questionnaire in the situation you described:

1. Interested: 3 (I am somewhat interested in the outcome of the job interview, but I cannot change it)
2. Distressed: 1 (I am not feeling distressed about the outcome of the job interview)
3. Excited: 2 (I am mildly excited about the possibility of getting the job, but I cannot change the outcome)
4. Upset: 4 (I am somewhat upset that I cannot change the outcome of the job interview)
5. Strong: 4 (I am feeling a moderate level of frustration and disappointment about the situation)
6. Guilty: 2 (I do not feel guilty about the outcome of the job interview)
7. Scared: 3 (I am mildly scared about the possibility of not getting"
