Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
"You put in countless hours of preparation, pouring your heart and soul into pursuing your dream. The moment of truth arrives, and as you anxiously wait for the outcome, the news hits you like a tidal wave your expectations shattered, your vision crumbling. ",Depression,depression,Failure of Important Goals,sadness,False,sadness,0.7180010080337524,fear,0.1927622258663177,anger,0.0375706478953361
"As you watch the confident smiles of your peers, you slowly realize that your name is not among the list of successful candidates for the dream job you've been striving for. Your heart sinks with each congratulatory message they receive, as you're left alone to face the overwhelming weight of unfulfilled expectations, your aspirations slipping further from your grasp.",Depression,depression,Failure of Important Goals,sadness,False,sadness,0.8212330937385559,neutral,0.119057610630989,fear,0.026176244020462
"As you pour countless hours of effort into achieving your long-awaited dream, the moment of truth arrives. With trembling anticipation, you eagerly await the results, hoping for success. However, as the news reaches your ears, a profound silence engulfs your heart, and the weight of disappointment crushes your spirit, leaving you questioning your worth and capabilities.",Depression,depression,Failure of Important Goals,sadness,False,sadness,0.6122045516967773,fear,0.2795581221580505,anger,0.0419519729912281
"You stand in the dimly lit room, surrounded by crumpled papers and discarded dreams. The weight of missed opportunities and shattered ambitions presses upon your chest, suffocating the flickering flame of hope within. A haunting silence lingers, echoing the whispers of doubt that seep into your weary soul, leaving you trapped in a suffocating cocoon of unfulfilled potential.",Depression,depression,Failure of Important Goals,sadness,False,sadness,0.517266035079956,anger,0.2393951117992401,fear,0.1156777590513229
"As you scroll through social media, you see your peers celebrating their achievements, showcasing their success in the very area where you fell short. Doubts creep in, whispering that you're not good enough, fueling the sinking feeling in your chest. Each passing day, the weight of your unmet goal grows heavier, casting a shadow on your dreams and leaving you questioning your worth.",Depression,depression,Failure of Important Goals,neutral,False,neutral,0.6328946948051453,sadness,0.2210628688335418,joy,0.0917572677135467
"As you stood by their bedside, tears streaming down your face, you held their hand tightly, feeling the warmth slowly fade away. The room grew silent, the air heavy with grief as their eyes closed for the last time, leaving behind an unbearable emptiness in your heart. Memories of laughter and love flooded your mind, reminding you of the profound loss that now engulfed your world.",Depression,depression,Death of Loved Ones,sadness,False,sadness,0.7247666120529175,joy,0.1476958841085434,fear,0.0714345946907997
"As you stand in the dimly lit room, a heavy silence settles over you. The air feels suffocating, filled with remnants of memories that once brought joy. The photograph on the table captures the vibrant smile of your beloved grandmother, now forever frozen in time, reminding you of the void that her absence has created in your life.",Depression,depression,Death of Loved Ones,sadness,False,sadness,0.3222730457782745,neutral,0.3173498213291168,surprise,0.189981609582901
"As you stand by the hospital bed, holding the frail hand of your beloved grandmother, memories of her warm smile and loving advice flood your mind. You watch as her heartbeat monitor slows to a steady tone, and her presence slips away, leaving a void that seems impossible to fill. The weight of loss settles upon your chest, as you realize you'll never get to hear her laughter or feel her comforting embrace again.",Depression,depression,Death of Loved Ones,sadness,False,sadness,0.4664507508277893,fear,0.2365612238645553,neutral,0.1789766699075698
"As you walk into your grandfather's room, the once familiar scent of his cologne now lingers in the air, mingling with the overwhelming silence. The empty chair by the fireplace serves as a painful reminder of the lively conversations and heartfelt laughter that once filled the room, leaving you feeling a profound sense of loss and longing for the warmth of his presence.",Depression,depression,Death of Loved Ones,sadness,False,sadness,0.7711273431777954,joy,0.1123684793710708,neutral,0.0700435563921928
"As you stand in the empty hallway of your childhood home, the silence engulfs you, a haunting reminder of the voices that once filled the space. The photographs on the walls capture memories frozen in time, now serving as bittersweet reminders of the love and laughter that once filled your heart. The untouched dinner table reminds you of the nightly rituals and conversations that will never be shared again, leaving you feeling adrift in a sea of grief and longing.",Depression,depression,Death of Loved Ones,sadness,False,sadness,0.4451067447662353,neutral,0.2761898636817932,disgust,0.1971824914216995
"As the sun sets on the beach, a gentle breeze caresses your skin, but it no longer carries the familiar scent of their hair. The vacant space beside you on the blanket reminds you of the void in your heart, where their laughter used to reside. With each crashing wave, you watch your memories fade into the vast expanse of the ocean, leaving you adrift in the wake of your love.",Depression,depression,Romantic Loss,sadness,False,sadness,0.3963989317417145,neutral,0.2018616497516632,joy,0.1917332857847213
"As you wake up each morning, the empty side of the bed serves as a painful reminder of the love you once shared. The vibrant colors of the world have dulled to shades of gray, mirroring the void in your heart. Each passing day, your longing for their touch becomes a heavy burden, weighing down your every step.",Depression,depression,Romantic Loss,sadness,False,sadness,0.6674929857254028,fear,0.2238199710845947,neutral,0.059965930879116
"As you walk through the park, the scent of blooming flowers reminds you of the times you spent together, the laughter and warmth now gone. Each passing couple holding hands intensifies the emptiness in your heart, and the once vibrant world turns grey, mirroring the colors of your shattered emotions. You try to hold back tears, but the ache in your chest keeps growing, leaving you feeling adrift in an ocean of loneliness.",Depression,depression,Romantic Loss,sadness,False,sadness,0.5977782011032104,neutral,0.214083045721054,surprise,0.1160580366849899
"As you walk down the street, the once-familiar melodies that filled your ears now blend into a cacophony of melancholic tunes. The colorful blooms lining the path, once symbols of hope, now wither before your eyes, mirroring the fading warmth in your heart. Every shared memory, every whispered promise, now etched in your mind as painful reminders of a love that slipped away.",Depression,depression,Romantic Loss,fear,False,fear,0.3541692197322845,sadness,0.3297754228115082,disgust,0.1503651589155197
"As you scroll through your social media feed, you stumble upon a picture of them the person who once held your heart embraced tightly by someone new. The familiar warmth that once enveloped your soul now feels like a distant memory, leaving you with an unshakable emptiness that settles deep within your chest, whispering doubts of worthiness and love.",Depression,depression,Romantic Loss,sadness,False,sadness,0.2887444198131561,fear,0.2203953713178634,anger,0.2147267758846283
"You wake up to a constant stream of urgent messages and deadlines, feeling the weight of mounting responsibilities on your shoulders. Your mind races with worries and pressures, unable to find a moment of respite as the demands of work and personal life collide. Each night, you lie awake, tense and exhausted, dreading the next day's challenges that seem to never end.",Depression,depression,Chronic Stress,sadness,False,sadness,0.3466951251029968,fear,0.2772544026374817,neutral,0.2063671648502349
"As you wake up each morning, the weight of yesterday's unfinished tasks and the never-ending to-do list loom over you like a dark cloud. Every step feels heavier than the last, and the constant pressure to meet expectations becomes suffocating. Your once-vibrant passions dim as exhaustion seeps into your bones, leaving you numb and disconnected from the world around you.",Depression,depression,Chronic Stress,fear,False,fear,0.3669556081295013,neutral,0.3193443417549133,sadness,0.1677939593791961
"You wake up to the sound of your alarm, feeling exhausted and dreading another day of juggling overwhelming work demands and mounting personal responsibilities. As you drag yourself through the day, the weight of constant pressure bears down on your shoulders, eroding your energy, enthusiasm, and sense of fulfillment, leaving you feeling trapped in an unending cycle of stress and despair.",Depression,depression,Chronic Stress,sadness,False,sadness,0.4028339385986328,neutral,0.3365944027900696,surprise,0.1620635092258453
"As you wake up each morning, the weight of the world settles on your shoulders like a heavy fog. The constant pressure to meet unattainable expectations and the relentless demands of life leave you feeling trapped in an endless loop of exhaustion and hopelessness. With each passing day, it becomes harder to summon the energy to even face the world outside your window, as the joy and excitement you once felt slowly fade into the distance.",Depression,depression,Chronic Stress,fear,False,fear,0.398821622133255,sadness,0.3659538924694061,neutral,0.109760545194149
"As the days blend into a monotonous routine, you find yourself juggling never-ending responsibilities and mounting pressure. Sleepless nights become the norm as your mind races with worries, feeling trapped in a perpetual cycle with no respite in sight, slowly draining the colors from your once vibrant world.",Depression,depression,Chronic Stress,fear,False,fear,0.6995862722396851,neutral,0.2278944700956344,sadness,0.0226588007062673
